_id,userInputs,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone,userID,parsed_userID,parsed_milesRequested,parsed_WhPerMile,parsed_minutesAvailable,parsed_modifiedAt,parsed_paymentRequired,parsed_requestedDeparture,parsed_kWhRequested,parsed_sessionID,revisionCount,userInput_revisionCount,urgency_score,flexibility_index,habit_stability,grid_impact_proxy
5c4bb831f9af8b4bfee1ade9,"[{'userID': 755, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 369, 'modifiedAt': 'Wed, 09 Jan 2019 20:49:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 02:57:04 GMT', 'kWhRequested': 24.0, 'sessionID': '2_39_78_367_2019-01-09 20:48:04.044348'}, {'userID': 755, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 369, 'modifiedAt': 'Thu, 10 Jan 2019 01:36:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 02:57:04 GMT', 'kWhRequested': 32.0, 'sessionID': '2_39_78_367_2019-01-09 20:48:04.044348'}, {'userID': 755, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 395, 'modifiedAt': 'Thu, 10 Jan 2019 01:36:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 03:23:04 GMT', 'kWhRequested': 32.0, 'sessionID': '2_39_78_367_2019-01-09 20:48:04.044348'}]",2_39_78_367_2019-01-09 20:48:04.044348,2-39-78-367,CA-494,2,39,"Wed, 09 Jan 2019 20:48:04 GMT","Thu, 10 Jan 2019 05:15:39 GMT",18.442,"Thu, 10 Jan 2019 05:15:38 GMT",America/Los_Angeles,755.0,755.0,80.0,400.0,395.0,2019-01-10 01:36:57,True,2019-01-10 03:23:04,32.0,2_39_78_367_2019-01-09 20:48:04.044348,3.0,0,57,0.59,0.403,high
5c4bb831f9af8b4bfee1adea,"[{'userID': 1124, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 5, 'modifiedAt': 'Wed, 09 Jan 2019 21:29:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 09 Jan 2019 21:33:44 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_78_364_2019-01-09 21:28:43.980504'}]",2_39_78_364_2019-01-09 21:28:43.980504,2-39-78-364,CA-495,2,39,"Wed, 09 Jan 2019 21:28:44 GMT","Thu, 10 Jan 2019 03:16:50 GMT",6.855,"Thu, 10 Jan 2019 00:08:56 GMT",America/Los_Angeles,1124.0,1124.0,20.0,400.0,5.0,2019-01-09 21:29:13,True,2019-01-09 21:33:44,8.0,2_39_78_364_2019-01-09 21:28:43.980504,1.0,0,99,0.0135,0.86,high
5c4bb831f9af8b4bfee1adeb,"[{'userID': 1082, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 291, 'modifiedAt': 'Wed, 09 Jan 2019 21:43:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 02:33:45 GMT', 'kWhRequested': 16.0, 'sessionID': '2_39_90_440_2019-01-09 21:42:44.921045'}]",2_39_90_440_2019-01-09 21:42:44.921045,2-39-90-440,CA-500,2,39,"Wed, 09 Jan 2019 21:42:45 GMT","Thu, 10 Jan 2019 08:40:58 GMT",2.165,"Wed, 09 Jan 2019 22:50:18 GMT",America/Los_Angeles,1082.0,1082.0,40.0,400.0,291.0,2019-01-09 21:43:51,True,2019-01-10 02:33:45,16.0,2_39_90_440_2019-01-09 21:42:44.921045,1.0,0,55,0.48,0.85,medium
5c4bb831f9af8b4bfee1adec,"[{'userID': 777, 'milesRequested': 40, 'WhPerMile': 600, 'minutesAvailable': 180, 'modifiedAt': 'Wed, 09 Jan 2019 21:49:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 00:48:11 GMT', 'kWhRequested': 24.0, 'sessionID': '2_39_78_362_2019-01-09 21:48:10.584139'}]",2_39_78_362_2019-01-09 21:48:10.584139,2-39-78-362,CA-496,2,39,"Wed, 09 Jan 2019 21:48:11 GMT","Thu, 10 Jan 2019 03:16:22 GMT",11.135,"Thu, 10 Jan 2019 03:17:21 GMT",America/Los_Angeles,777.0,777.0,40.0,600.0,180.0,2019-01-09 21:49:57,True,2019-01-10 00:48:11,24.0,2_39_78_362_2019-01-09 21:48:10.584139,1.0,0,71,0.6,0.63,high
5c4bb831f9af8b4bfee1adef,"[{'userID': 774, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 10 Jan 2019 00:33:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 01:33:14 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_138_29_2019-01-10 00:33:14.249981'}]",2_39_138_29_2019-01-10 00:33:14.249981,2-39-138-29,CA-304,2,39,"Thu, 10 Jan 2019 00:33:14 GMT","Thu, 10 Jan 2019 01:55:20 GMT",4.464,"Thu, 10 Jan 2019 01:55:16 GMT",America/Los_Angeles,774.0,774.0,20.0,400.0,60.0,2019-01-10 00:33:21,True,2019-01-10 01:33:14,8.0,2_39_138_29_2019-01-10 00:33:14.249981,1.0,0,76,0.787,0.8,medium
5c4bb831f9af8b4bfee1adf1,"[{'userID': 838, 'milesRequested': 70, 'WhPerMile': 433, 'minutesAvailable': 276, 'modifiedAt': 'Thu, 10 Jan 2019 01:48:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 06:24:25 GMT', 'kWhRequested': 30.31, 'sessionID': '2_39_131_30_2019-01-10 01:48:25.196478'}]",2_39_131_30_2019-01-10 01:48:25.196478,2-39-131-30,CA-305,2,39,"Thu, 10 Jan 2019 01:48:25 GMT","Thu, 10 Jan 2019 14:17:09 GMT",15.01,"Thu, 10 Jan 2019 06:28:23 GMT",America/Los_Angeles,838.0,838.0,70.0,433.0,276.0,2019-01-10 01:48:37,True,2019-01-10 06:24:25,30.31,2_39_131_30_2019-01-10 01:48:25.196478,1.0,0,69,0.18,0.85,medium
5c4bb831f9af8b4bfee1adf2,"[{'userID': 1286, 'milesRequested': 300, 'WhPerMile': 250, 'minutesAvailable': 720, 'modifiedAt': 'Thu, 10 Jan 2019 01:52:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 13:51:20 GMT', 'kWhRequested': 75.0, 'sessionID': '2_39_79_380_2019-01-10 01:51:19.837751'}]",2_39_79_380_2019-01-10 01:51:19.837751,2-39-79-380,CA-489,2,39,"Thu, 10 Jan 2019 01:51:20 GMT","Fri, 11 Jan 2019 07:17:28 GMT",51.362,"Fri, 11 Jan 2019 07:18:27 GMT",America/Los_Angeles,1286.0,1286.0,300.0,250.0,720.0,2019-01-10 01:52:18,True,2019-01-10 13:51:20,75.0,2_39_79_380_2019-01-10 01:51:19.837751,1.0,0,35,0.4,0.8,medium
5c4bb831f9af8b4bfee1adf3,"[{'userID': 1164, 'milesRequested': 30, 'WhPerMile': 550, 'minutesAvailable': 87, 'modifiedAt': 'Thu, 10 Jan 2019 02:31:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 03:58:20 GMT', 'kWhRequested': 16.5, 'sessionID': '2_39_126_20_2019-01-10 02:31:20.405006'}]",2_39_126_20_2019-01-10 02:31:20.405006,2-39-126-20,CA-310,2,39,"Thu, 10 Jan 2019 02:31:20 GMT","Thu, 10 Jan 2019 03:46:40 GMT",3.883,"Thu, 10 Jan 2019 03:46:15 GMT",America/Los_Angeles,1164.0,1164.0,30.0,550.0,87.0,2019-01-10 02:31:25,True,2019-01-10 03:58:20,16.5,2_39_126_20_2019-01-10 02:31:20.405006,1.0,0,58,0.76,0.9,high
5c4bb831f9af8b4bfee1adf5,"[{'userID': 1626, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 181, 'modifiedAt': 'Thu, 10 Jan 2019 03:07:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 06:08:05 GMT', 'kWhRequested': 40.0, 'sessionID': '2_39_124_22_2019-01-10 03:07:04.683478'}]",2_39_124_22_2019-01-10 03:07:04.683478,2-39-124-22,CA-312,2,39,"Thu, 10 Jan 2019 03:07:05 GMT","Thu, 10 Jan 2019 03:39:20 GMT",3.2,"Thu, 10 Jan 2019 03:39:15 GMT",America/Los_Angeles,1626.0,1626.0,100.0,400.0,181.0,2019-01-10 03:07:33,True,2019-01-10 06:08:05,40.0,2_39_124_22_2019-01-10 03:07:04.683478,1.0,0,89,0.78,0.8,high
5c4d09b0f9af8b5043487141,"[{'userID': 630, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 483, 'modifiedAt': 'Thu, 10 Jan 2019 15:11:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 23:14:04 GMT', 'kWhRequested': 20.0, 'sessionID': '2_39_131_30_2019-01-10 15:11:04.194346'}]",2_39_131_30_2019-01-10 15:11:04.194346,2-39-131-30,CA-305,2,39,"Thu, 10 Jan 2019 15:11:04 GMT","Fri, 11 Jan 2019 01:46:11 GMT",11.193,"Thu, 10 Jan 2019 17:02:50 GMT",America/Los_Angeles,630.0,630.0,50.0,400.0,483.0,2019-01-10 15:11:54,True,2019-01-10 23:14:04,20.0,2_39_131_30_2019-01-10 15:11:04.194346,1.0,0,58,0.425,0.8,medium
5c4d09b0f9af8b5043487142,"[{'userID': 569, 'milesRequested': 40, 'WhPerMile': 300, 'minutesAvailable': 502, 'modifiedAt': 'Thu, 10 Jan 2019 15:16:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 23:38:00 GMT', 'kWhRequested': 12.0, 'sessionID': '2_39_78_366_2019-01-10 15:16:00.074741'}]",2_39_78_366_2019-01-10 15:16:00.074741,2-39-78-366,CA-323,2,39,"Thu, 10 Jan 2019 15:16:00 GMT","Fri, 11 Jan 2019 01:34:23 GMT",11.052,"Thu, 10 Jan 2019 23:53:11 GMT",America/Los_Angeles,569.0,569.0,40.0,300.0,502.0,2019-01-10 15:16:28,True,2019-01-10 23:38:00,12.0,2_39_78_366_2019-01-10 15:16:00.074741,1.0,0,10,0.7,0.8,low
5c4d09b0f9af8b5043487143,"[{'userID': 858, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 76, 'modifiedAt': 'Thu, 10 Jan 2019 15:55:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 17:10:22 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_79_379_2019-01-10 15:54:21.585463'}]",2_39_79_379_2019-01-10 15:54:21.585463,2-39-79-379,CA-327,2,39,"Thu, 10 Jan 2019 15:54:22 GMT","Fri, 11 Jan 2019 00:51:56 GMT",4.948,"Thu, 10 Jan 2019 17:32:01 GMT",America/Los_Angeles,858.0,858.0,20.0,400.0,76.0,2019-01-10 15:55:15,True,2019-01-10 17:10:22,8.0,2_39_79_379_2019-01-10 15:54:21.585463,1.0,0,20,0.47,0.8,medium
5c4d09b0f9af8b5043487144,"[{'userID': 1083, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 322, 'modifiedAt': 'Thu, 10 Jan 2019 16:01:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 21:22:43 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_79_377_2019-01-10 16:00:43.417901'}]",2_39_79_377_2019-01-10 16:00:43.417901,2-39-79-377,CA-325,2,39,"Thu, 10 Jan 2019 16:00:43 GMT","Fri, 11 Jan 2019 00:56:43 GMT",5.93,"Thu, 10 Jan 2019 17:59:47 GMT",America/Los_Angeles,1083.0,1083.0,20.0,400.0,322.0,2019-01-10 16:01:05,True,2019-01-10 21:22:43,8.0,2_39_79_377_2019-01-10 16:00:43.417901,1.0,0,91,0.6007,0.8,medium
5c4d09b0f9af8b5043487147,"[{'userID': 1481, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 255, 'modifiedAt': 'Thu, 10 Jan 2019 16:59:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 21:04:39 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_130_31_2019-01-10 16:49:38.735673'}]",2_39_130_31_2019-01-10 16:49:38.735673,2-39-130-31,CA-306,2,39,"Thu, 10 Jan 2019 16:49:39 GMT","Thu, 10 Jan 2019 22:57:43 GMT",4.992,"Thu, 10 Jan 2019 18:27:06 GMT",America/Los_Angeles,1481.0,1481.0,20.0,400.0,255.0,2019-01-10 16:59:36,True,2019-01-10 21:04:39,8.0,2_39_130_31_2019-01-10 16:49:38.735673,1.0,0,45,0.8,0.5,low
5c4d09b0f9af8b5043487148,"[{'userID': 712, 'milesRequested': 30, 'WhPerMile': 600, 'minutesAvailable': 472, 'modifiedAt': 'Thu, 10 Jan 2019 16:51:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 00:43:37 GMT', 'kWhRequested': 18.0, 'sessionID': '2_39_129_17_2019-01-10 16:51:37.343046'}]",2_39_129_17_2019-01-10 16:51:37.343046,2-39-129-17,CA-307,2,39,"Thu, 10 Jan 2019 16:51:37 GMT","Fri, 11 Jan 2019 02:48:21 GMT",5.552,"Thu, 10 Jan 2019 18:33:43 GMT",America/Los_Angeles,712.0,712.0,30.0,600.0,472.0,2019-01-10 16:51:54,True,2019-01-11 00:43:37,18.0,2_39_129_17_2019-01-10 16:51:37.343046,1.0,0,71,0.2,0.8,low
5c4d09b0f9af8b5043487149,"[{'userID': 1137, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 250, 'modifiedAt': 'Thu, 10 Jan 2019 17:07:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 21:16:42 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_79_376_2019-01-10 17:06:42.330987'}]",2_39_79_376_2019-01-10 17:06:42.330987,2-39-79-376,CA-324,2,39,"Thu, 10 Jan 2019 17:06:42 GMT","Fri, 11 Jan 2019 00:29:03 GMT",10.273,"Fri, 11 Jan 2019 00:28:00 GMT",America/Los_Angeles,1137.0,1137.0,20.0,400.0,250.0,2019-01-10 17:07:04,True,2019-01-10 21:16:42,8.0,2_39_79_376_2019-01-10 17:06:42.330987,1.0,0,20,1.0,0.8,low
5c4d09b0f9af8b504348714a,"[{'userID': 620, 'milesRequested': 20, 'WhPerMile': 500, 'minutesAvailable': 484, 'modifiedAt': 'Thu, 10 Jan 2019 17:08:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 01:11:25 GMT', 'kWhRequested': 10.0, 'sessionID': '2_39_138_566_2019-01-10 17:07:24.871156'}]",2_39_138_566_2019-01-10 17:07:24.871156,2-39-138-566,CA-512,2,39,"Thu, 10 Jan 2019 17:07:25 GMT","Fri, 11 Jan 2019 01:12:30 GMT",1.511,"Thu, 10 Jan 2019 18:10:27 GMT",America/Los_Angeles,620.0,620.0,20.0,500.0,484.0,2019-01-10 17:08:22,True,2019-01-11 01:11:25,10.0,2_39_138_566_2019-01-10 17:07:24.871156,1.0,0,73,0.823,0.8,low
5c4d09b0f9af8b504348714b,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 475, 'modifiedAt': 'Thu, 10 Jan 2019 17:09:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 01:04:00 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_89_25_2019-01-10 17:09:00.222392'}]",2_39_89_25_2019-01-10 17:09:00.222392,2-39-89-25,CA-315,2,39,"Thu, 10 Jan 2019 17:09:00 GMT","Fri, 11 Jan 2019 02:36:00 GMT",4.467,"Thu, 10 Jan 2019 18:43:10 GMT",America/Los_Angeles,743.0,743.0,20.0,400.0,475.0,2019-01-10 17:09:22,True,2019-01-11 01:04:00,8.0,2_39_89_25_2019-01-10 17:09:00.222392,1.0,0,15,0.9,0.85,high
5c4d09b0f9af8b504348714c,"[{'userID': 1534, 'milesRequested': 30, 'WhPerMile': 250, 'minutesAvailable': 144, 'modifiedAt': 'Thu, 10 Jan 2019 17:42:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 20:06:00 GMT', 'kWhRequested': 7.5, 'sessionID': '2_39_124_558_2019-01-10 17:41:59.932827'}]",2_39_124_558_2019-01-10 17:41:59.932827,2-39-124-558,CA-504,2,39,"Thu, 10 Jan 2019 17:42:00 GMT","Fri, 11 Jan 2019 02:55:41 GMT",8.606,"Fri, 11 Jan 2019 02:52:07 GMT",America/Los_Angeles,1534.0,1534.0,30.0,250.0,144.0,2019-01-10 17:42:42,True,2019-01-10 20:06:00,7.5,2_39_124_558_2019-01-10 17:41:59.932827,1.0,0,45,0.64,0.77,medium
5c4d09b0f9af8b504348714d,"[{'userID': 69, 'milesRequested': 100, 'WhPerMile': 200, 'minutesAvailable': 285, 'modifiedAt': 'Thu, 10 Jan 2019 17:47:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 22:32:25 GMT', 'kWhRequested': 20.0, 'sessionID': '2_39_90_440_2019-01-10 17:47:25.010865'}]",2_39_90_440_2019-01-10 17:47:25.010865,2-39-90-440,CA-500,2,39,"Thu, 10 Jan 2019 17:47:25 GMT","Fri, 11 Jan 2019 02:10:35 GMT",11.523,"Thu, 10 Jan 2019 20:00:17 GMT",America/Los_Angeles,69.0,69.0,100.0,200.0,285.0,2019-01-10 17:47:38,True,2019-01-10 22:32:25,20.0,2_39_90_440_2019-01-10 17:47:25.010865,1.0,0,42,0.58,0.8,high
5c4d09b0f9af8b504348714e,"[{'userID': 579, 'milesRequested': 200, 'WhPerMile': 200, 'minutesAvailable': 494, 'modifiedAt': 'Thu, 10 Jan 2019 17:50:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 02:04:16 GMT', 'kWhRequested': 40.0, 'sessionID': '2_39_92_436_2019-01-10 17:50:16.182141'}]",2_39_92_436_2019-01-10 17:50:16.182141,2-39-92-436,CA-318,2,39,"Thu, 10 Jan 2019 17:50:16 GMT","Fri, 11 Jan 2019 01:10:07 GMT",14.691,"Thu, 10 Jan 2019 20:33:27 GMT",America/Los_Angeles,579.0,579.0,200.0,200.0,494.0,2019-01-10 17:50:44,True,2019-01-11 02:04:16,40.0,2_39_92_436_2019-01-10 17:50:16.182141,1.0,0,76,0.37,0.9,high
5c4d09b0f9af8b504348714f,"[{'userID': 562, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 224, 'modifiedAt': 'Thu, 10 Jan 2019 18:02:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 21:44:48 GMT', 'kWhRequested': 7.0, 'sessionID': '2_39_125_21_2019-01-10 18:00:48.209882'}, {'userID': 562, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 138, 'modifiedAt': 'Thu, 10 Jan 2019 18:02:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 20:18:48 GMT', 'kWhRequested': 7.0, 'sessionID': '2_39_125_21_2019-01-10 18:00:48.209882'}]",2_39_125_21_2019-01-10 18:00:48.209882,2-39-125-21,CA-311,2,39,"Thu, 10 Jan 2019 18:00:48 GMT","Thu, 10 Jan 2019 20:28:51 GMT",5.08,"Thu, 10 Jan 2019 19:55:32 GMT",America/Los_Angeles,562.0,562.0,20.0,350.0,138.0,2019-01-10 18:02:25,True,2019-01-10 20:18:48,7.0,2_39_125_21_2019-01-10 18:00:48.209882,2.0,0,90,0.673,0.6,medium
5c4d09b0f9af8b5043487150,"[{'userID': 1095, 'milesRequested': 30, 'WhPerMile': 475, 'minutesAvailable': 350, 'modifiedAt': 'Thu, 10 Jan 2019 18:12:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 00:02:40 GMT', 'kWhRequested': 14.25, 'sessionID': '2_39_79_383_2019-01-10 18:12:39.718471'}]",2_39_79_383_2019-01-10 18:12:39.718471,2-39-79-383,CA-492,2,39,"Thu, 10 Jan 2019 18:12:40 GMT","Fri, 11 Jan 2019 00:24:24 GMT",2.601,"Thu, 10 Jan 2019 18:41:19 GMT",America/Los_Angeles,1095.0,1095.0,30.0,475.0,350.0,2019-01-10 18:12:48,True,2019-01-11 00:02:40,14.25,2_39_79_383_2019-01-10 18:12:39.718471,1.0,0,35,0.95,0.85,high
5c4d09b0f9af8b5043487151,"[{'userID': 1649, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 30, 'modifiedAt': 'Thu, 10 Jan 2019 18:15:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 18:45:14 GMT', 'kWhRequested': 8.0, 'sessionID': '2_39_78_367_2019-01-10 18:15:13.951173'}]",2_39_78_367_2019-01-10 18:15:13.951173,2-39-78-367,CA-494,2,39,"Thu, 10 Jan 2019 18:15:14 GMT","Fri, 11 Jan 2019 00:31:28 GMT",3.094,"Thu, 10 Jan 2019 19:35:32 GMT",America/Los_Angeles,1649.0,1649.0,20.0,400.0,30.0,2019-01-10 18:15:31,True,2019-01-10 18:45:14,8.0,2_39_78_367_2019-01-10 18:15:13.951173,1.0,0,90,0.15,0.8,high
5c4d09b0f9af8b5043487152,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 300, 'minutesAvailable': 219, 'modifiedAt': 'Thu, 10 Jan 2019 18:17:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 21:56:17 GMT', 'kWhRequested': 6.0, 'sessionID': '2_39_95_27_2019-01-10 18:17:17.261662'}]",2_39_95_27_2019-01-10 18:17:17.261662,2-39-95-27,CA-319,2,39,"Thu, 10 Jan 2019 18:17:17 GMT","Fri, 11 Jan 2019 03:18:25 GMT",2.243,"Thu, 10 Jan 2019 19:11:06 GMT",America/Los_Angeles,891.0,891.0,20.0,300.0,219.0,2019-01-10 18:17:27,True,2019-01-10 21:56:17,6.0,2_39_95_27_2019-01-10 18:17:17.261662,1.0,0,56,0.81,0.85,medium
5c4d09b0f9af8b5043487153,"[{'userID': 1135, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 224, 'modifiedAt': 'Thu, 10 Jan 2019 18:41:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 22:25:32 GMT', 'kWhRequested': 20.0, 'sessionID': '2_39_79_378_2019-01-10 18:41:32.176419'}]",2_39_79_378_2019-01-10 18:41:32.176419,2-39-79-378,CA-326,2,39,"Thu, 10 Jan 2019 18:41:32 GMT","Thu, 10 Jan 2019 22:01:43 GMT",9.824,"Thu, 10 Jan 2019 22:01:38 GMT",America/Los_Angeles,1135.0,1135.0,50.0,400.0,224.0,2019-01-10 18:41:32,True,2019-01-10 22:25:32,20.0,2_39_79_378_2019-01-10 18:41:32.176419,1.0,0,56,0.81,0.68,high
5c4d09b0f9af8b5043487154,"[{'userID': 1126, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 418, 'modifiedAt': 'Thu, 10 Jan 2019 19:28:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 02:25:30 GMT', 'kWhRequested': 20.0, 'sessionID': '2_39_91_437_2019-01-10 19:27:30.077694'}]",2_39_91_437_2019-01-10 19:27:30.077694,2-39-91-437,CA-317,2,39,"Thu, 10 Jan 2019 19:27:30 GMT","Fri, 11 Jan 2019 01:15:29 GMT",4.922,"Thu, 10 Jan 2019 21:03:45 GMT",America/Los_Angeles,1126.0,1126.0,80.0,250.0,418.0,2019-01-10 19:28:26,True,2019-01-11 02:25:30,20.0,2_39_91_437_2019-01-10 19:27:30.077694,1.0,0,75,0.71,0.8,low
5c4d09b0f9af8b5043487155,"[{'userID': 1154, 'milesRequested': 40, 'WhPerMile': 444, 'minutesAvailable': 438, 'modifiedAt': 'Thu, 10 Jan 2019 19:29:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 02:47:03 GMT', 'kWhRequested': 17.76, 'sessionID': '2_39_89_439_2019-01-10 19:29:03.041560'}]",2_39_89_439_2019-01-10 19:29:03.041560,2-39-89-439,CA-501,2,39,"Thu, 10 Jan 2019 19:29:03 GMT","Fri, 11 Jan 2019 01:22:01 GMT",14.336,"Thu, 10 Jan 2019 22:32:13 GMT",America/Los_Angeles,1154.0,1154.0,40.0,444.0,438.0,2019-01-10 19:29:05,True,2019-01-11 02:47:03,17.76,2_39_89_439_2019-01-10 19:29:03.041560,1.0,0,29,0.84,0.83,high
5c4d09b0f9af8b5043487156,"[{'userID': 945, 'milesRequested': 50, 'WhPerMile': 600, 'minutesAvailable': 555, 'modifiedAt': 'Thu, 10 Jan 2019 20:15:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 05:30:18 GMT', 'kWhRequested': 30.0, 'sessionID': '2_39_78_365_2019-01-10 20:15:18.348301'}]",2_39_78_365_2019-01-10 20:15:18.348301,2-39-78-365,CA-321,2,39,"Thu, 10 Jan 2019 20:15:18 GMT","Fri, 11 Jan 2019 00:32:04 GMT",6.941,"Thu, 10 Jan 2019 23:07:19 GMT",America/Los_Angeles,945.0,945.0,50.0,600.0,555.0,2019-01-10 20:15:21,True,2019-01-11 05:30:18,30.0,2_39_78_365_2019-01-10 20:15:18.348301,1.0,0,66,0.5,0.8,high
5c4d09b0f9af8b5043487157,"[{'userID': 560, 'milesRequested': 20, 'WhPerMile': 273, 'minutesAvailable': 144, 'modifiedAt': 'Thu, 10 Jan 2019 20:17:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 10 Jan 2019 22:40:48 GMT', 'kWhRequested': 5.46, 'sessionID': '2_39_78_363_2019-01-10 20:16:47.798375'}]",2_39_78_363_2019-01-10 20:16:47.798375,2-39-78-363,CA-320,2,39,"Thu, 10 Jan 2019 20:16:48 GMT","Thu, 10 Jan 2019 23:57:35 GMT",2.066,"Thu, 10 Jan 2019 21:28:31 GMT",America/Los_Angeles,560.0,560.0,20.0,273.0,144.0,2019-01-10 20:17:02,True,2019-01-10 22:40:48,5.46,2_39_78_363_2019-01-10 20:16:47.798375,1.0,0,71,0.65,0.8,low
5c4d09b0f9af8b5043487158,"[{'userID': 1208, 'milesRequested': 150, 'WhPerMile': 400, 'minutesAvailable': 482, 'modifiedAt': 'Thu, 10 Jan 2019 20:32:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Jan 2019 04:32:46 GMT', 'kWhRequested': 60.0, 'sessionID': '2_39_88_438_2019-01-10 20:30:46.385567'}]",2_39_88_438_2019-01-10 20:30:46.385567,2-39-88-438,CA-502,2,39,"Thu, 10 Jan 2019 20:30:46 GMT","Fri, 11 Jan 2019 00:37:12 GMT",21.834,"Fri, 11 Jan 2019 00:37:07 GMT",America/Los_Angeles,1208.0,1208.0,150.0,400.0,482.0,2019-01-10 20:32:07,True,2019-01-11 04:32:46,60.0,2_39_88_438_2019-01-10 20:30:46.385567,1.0,0,91,0.937,0.8,high
